DisorderID,Parents
http://purl.obolibrary.org/obo/NBO_0000156,http://purl.obolibrary.org/obo/NBO_0000011
http://purl.obolibrary.org/obo/NBO_0000167,http://purl.obolibrary.org/obo/NBO_0000166
http://purl.obolibrary.org/obo/DOID_845,http://purl.obolibrary.org/obo/DOID_3312
http://purl.obolibrary.org/obo/DOID_8927,http://purl.obolibrary.org/obo/DOID_0060038
http://purl.obolibrary.org/obo/BFO_0000030,http://purl.obolibrary.org/obo/BFO_0000040
http://purl.obolibrary.org/obo/DOID_603,http://purl.obolibrary.org/obo/DOID_0060048
http://purl.obolibrary.org/obo/NBO_0000079,http://purl.obolibrary.org/obo/NBO_0001845
http://purl.obolibrary.org/obo/NBO_0000550,http://purl.obolibrary.org/obo/NBO_0000185
http://purl.obolibrary.org/obo/DOID_4540,http://purl.obolibrary.org/obo/DOID_0060047
http://purl.obolibrary.org/obo/NBO_0000561,http://purl.obolibrary.org/obo/NBO_0000560
http://purl.obolibrary.org/obo/OGMS_0000024,http://purl.obolibrary.org/obo/BFO_0000001
http://purl.obolibrary.org/obo/MF_0000070,http://purl.obolibrary.org/obo/MF_0000033
http://purl.obolibrary.org/obo/DOID_0060037,http://purl.obolibrary.org/obo/MFOMD_0000004
http://purl.obolibrary.org/obo/DOID_0060164,http://purl.obolibrary.org/obo/DOID_4737
http://purl.obolibrary.org/obo/DOID_0060147,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/MF_0000011,http://purl.obolibrary.org/obo/NBO_0000297
http://purl.obolibrary.org/obo/GO_0007616,http://purl.obolibrary.org/obo/GO_0007613
http://purl.obolibrary.org/obo/OGMS_0000025,http://purl.obolibrary.org/obo/OGMS_0000022
http://purl.obolibrary.org/obo/NBO_0000109,http://purl.obolibrary.org/obo/NBO_0000118
http://purl.obolibrary.org/obo/NBO_0000109,http://purl.obolibrary.org/obo/NBO_0000104
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002743,http://purl.obolibrary.org/obo/NBO_0000063
http://purl.obolibrary.org/obo/DOID_0060045,http://purl.obolibrary.org/obo/DOID_1766
http://purl.obolibrary.org/obo/DOID_0060138,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/DOID_0060155,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/BFO_0000040,http://purl.obolibrary.org/obo/BFO_0000004
http://purl.obolibrary.org/obo/NBO_0000748,http://purl.obolibrary.org/obo/NBO_0000007
http://purl.obolibrary.org/obo/NBO_0000537,http://purl.obolibrary.org/obo/NBO_0000084
http://purl.obolibrary.org/obo/DOID_10236,http://purl.obolibrary.org/obo/DOID_0060044
http://purl.obolibrary.org/obo/NBO_0000089,http://purl.obolibrary.org/obo/NBO_0000120
http://purl.obolibrary.org/obo/NBO_0000089,http://purl.obolibrary.org/obo/NBO_0000235
http://purl.obolibrary.org/obo/NBO_0000433,http://purl.obolibrary.org/obo/NBO_0000404
http://purl.obolibrary.org/obo/GO_0070998,http://purl.obolibrary.org/obo/GO_0007600
http://purl.obolibrary.org/obo/MF_0000032,http://purl.obolibrary.org/obo/BFO_0000016
http://purl.obolibrary.org/obo/BFO_0000017,http://purl.obolibrary.org/obo/BFO_0000020
http://purl.obolibrary.org/obo/BFO_0000028,http://purl.obolibrary.org/obo/BFO_0000006
http://purl.obolibrary.org/obo/DOID_1509,http://purl.obolibrary.org/obo/DOID_1510
http://purl.obolibrary.org/obo/OGMS_0000015,http://purl.obolibrary.org/obo/OGMS_0000014
http://purl.obolibrary.org/obo/OGMS_0000108,http://purl.obolibrary.org/obo/OGMS_0000096
http://purl.obolibrary.org/obo/BFO_0000006,http://purl.obolibrary.org/obo/BFO_0000141
http://purl.obolibrary.org/obo/DOID_10937,http://purl.obolibrary.org/obo/MFOMD_0000004
http://purl.obolibrary.org/obo/DOID_535,http://purl.obolibrary.org/obo/MFOMD_0000004
http://purl.obolibrary.org/obo/NBO_0000278,http://purl.obolibrary.org/obo/NBO_0000277
http://purl.obolibrary.org/obo/DOID_778,http://purl.obolibrary.org/obo/DOID_2468
http://purl.obolibrary.org/obo/NBO_0000400,http://purl.obolibrary.org/obo/NBO_0000390
http://purl.obolibrary.org/obo/NBO_0000411,http://purl.obolibrary.org/obo/NBO_0000389
http://www.geneontology.org/formats/oboInOwl#DbXref,http://purl.obolibrary.org/obo/IAO_0000102
http://purl.obolibrary.org/obo/NBO_0000323,http://purl.obolibrary.org/obo/NBO_0000322
http://purl.obolibrary.org/obo/DOID_594,http://purl.obolibrary.org/obo/DOID_2030
http://purl.obolibrary.org/obo/GO_0007615,http://purl.obolibrary.org/obo/GO_0007613
http://purl.obolibrary.org/obo/DOID_9505,http://purl.obolibrary.org/obo/DOID_302
http://purl.obolibrary.org/obo/OGMS_0000035,http://purl.obolibrary.org/obo/OGMS_0000031
http://purl.obolibrary.org/obo/MFOMD_0000191,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_0060038,http://purl.obolibrary.org/obo/DOID_0060037
http://purl.obolibrary.org/obo/DOID_0060148,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/DOID_0060165,http://purl.obolibrary.org/obo/DOID_8619
http://purl.obolibrary.org/obo/NBO_0000747,http://purl.obolibrary.org/obo/NBO_0000007
http://purl.obolibrary.org/obo/OGMS_0000026,http://purl.obolibrary.org/obo/OGMS_0000022
http://purl.obolibrary.org/obo/IAO_0000027,http://purl.obolibrary.org/obo/IAO_0000030
http://purl.obolibrary.org/obo/NBO_0000410,http://purl.obolibrary.org/obo/NBO_0000404
http://purl.obolibrary.org/obo/NBO_0000380,http://purl.obolibrary.org/obo/NBO_0000378
http://purl.obolibrary.org/obo/MF_0000053,http://purl.obolibrary.org/obo/MF_0000044
http://purl.obolibrary.org/obo/NBO_0000391,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/NBO_0000322,http://purl.obolibrary.org/obo/NBO_0001632
http://purl.obolibrary.org/obo/NBO_0000322,http://purl.obolibrary.org/obo/NBO_0000751
http://purl.obolibrary.org/obo/NBO_0000333,http://purl.obolibrary.org/obo/NBO_0000331
http://purl.obolibrary.org/obo/NBO_0000344,http://purl.obolibrary.org/obo/NBO_0000346
http://purl.obolibrary.org/obo/NBO_0000041,http://purl.obolibrary.org/obo/NBO_0000035
http://purl.obolibrary.org/obo/NBO_0000390,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/DOID_13365,http://purl.obolibrary.org/obo/DOID_8927
http://purl.obolibrary.org/obo/NBO_0000746,http://purl.obolibrary.org/obo/NBO_0000308
http://purl.obolibrary.org/obo/OGMS_0000016,http://purl.obolibrary.org/obo/IAO_0000027
http://purl.obolibrary.org/obo/OGMS_0000109,http://purl.obolibrary.org/obo/OGMS_0000096
http://purl.obolibrary.org/obo/NBO_0000608,http://purl.obolibrary.org/obo/NBO_0000308
http://purl.obolibrary.org/obo/MF_0000015,http://purl.obolibrary.org/obo/MF_0000020
http://purl.obolibrary.org/obo/MF_0000063,http://purl.obolibrary.org/obo/MF_0000203
http://purl.obolibrary.org/obo/NBO_0000444,http://purl.obolibrary.org/obo/NBO_0000001
http://purl.obolibrary.org/obo/NBO_0000631,http://purl.obolibrary.org/obo/NBO_0000741
http://purl.obolibrary.org/obo/NBO_0000631,http://purl.obolibrary.org/obo/NBO_0000087
http://purl.obolibrary.org/obo/NBO_0000367,http://purl.obolibrary.org/obo/NBO_0000366
http://purl.obolibrary.org/obo/DOID_0060046,http://purl.obolibrary.org/obo/DOID_93
http://purl.obolibrary.org/obo/DOID_0060156,http://purl.obolibrary.org/obo/DOID_0060155
http://purl.obolibrary.org/obo/NBO_0000620,http://purl.obolibrary.org/obo/NBO_0000003
http://purl.obolibrary.org/obo/NBO_0000356,http://purl.obolibrary.org/obo/NBO_0000355
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002794,http://purl.obolibrary.org/obo/behavior.owl/NBO_0002743
http://purl.obolibrary.org/obo/NBO_0000205,http://purl.obolibrary.org/obo/NBO_0000200
http://purl.obolibrary.org/obo/NBO_0000332,http://purl.obolibrary.org/obo/NBO_0000330
http://purl.obolibrary.org/obo/NBO_0000343,http://purl.obolibrary.org/obo/NBO_0000346
http://purl.obolibrary.org/obo/MFOMD_0000150,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000204,http://purl.obolibrary.org/obo/NBO_0000200
http://purl.obolibrary.org/obo/NBO_0000215,http://purl.obolibrary.org/obo/NBO_0000220
http://purl.obolibrary.org/obo/BFO_0000145,http://purl.obolibrary.org/obo/BFO_0000019
http://purl.obolibrary.org/obo/DOID_0050856,http://purl.obolibrary.org/obo/DOID_0060038
http://purl.obolibrary.org/obo/NBO_0000607,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/NBO_0000607,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/MF_0000016,http://purl.obolibrary.org/obo/OGMS_0000087
http://purl.obolibrary.org/obo/NBO_0000618,http://purl.obolibrary.org/obo/NBO_0000003
http://purl.obolibrary.org/obo/NBO_0002308,http://purl.obolibrary.org/obo/NBO_0002234
http://purl.obolibrary.org/obo/DOID_0060146,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/DOID_2575,http://purl.obolibrary.org/obo/DOID_9974
http://purl.obolibrary.org/obo/NBO_0000577,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/NBO_0000366,http://purl.obolibrary.org/obo/NBO_0000013
http://purl.obolibrary.org/obo/NBO_0000228,http://purl.obolibrary.org/obo/NBO_0000208
http://purl.obolibrary.org/obo/NBO_0000239,http://purl.obolibrary.org/obo/NBO_0000237
http://purl.obolibrary.org/obo/MFOMD_0000190,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000609,http://purl.obolibrary.org/obo/NBO_0000608
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002869,http://purl.obolibrary.org/obo/NBO_0002234
http://purl.obolibrary.org/obo/MF_0000000,http://purl.obolibrary.org/obo/BFO_0000024
http://purl.obolibrary.org/obo/NBO_0000632,http://purl.obolibrary.org/obo/NBO_0000631
http://purl.obolibrary.org/obo/DOID_0060166,http://purl.obolibrary.org/obo/DOID_3312
http://purl.obolibrary.org/obo/MFOMD_0000109,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000195,http://purl.obolibrary.org/obo/NBO_0000187
http://purl.obolibrary.org/obo/IAO_0000225,http://purl.obolibrary.org/obo/IAO_0000102
http://purl.obolibrary.org/obo/NBO_0000555,http://purl.obolibrary.org/obo/NBO_0000180
http://purl.obolibrary.org/obo/NBO_0000555,http://purl.obolibrary.org/obo/NBO_0000556
http://purl.obolibrary.org/obo/NBO_0000206,http://purl.obolibrary.org/obo/NBO_0000200
http://purl.obolibrary.org/obo/NBO_0000217,http://purl.obolibrary.org/obo/NBO_0000210
http://purl.obolibrary.org/obo/OGMS_0000057,http://purl.obolibrary.org/obo/OGMS_0000108
http://purl.obolibrary.org/obo/BFO_0000146,http://purl.obolibrary.org/obo/BFO_0000140
http://purl.obolibrary.org/obo/MF_0000046,http://purl.obolibrary.org/obo/MF_0000044
http://purl.obolibrary.org/obo/NBO_0000101,http://purl.obolibrary.org/obo/NBO_0000056
http://purl.obolibrary.org/obo/NBO_0000112,http://purl.obolibrary.org/obo/NBO_0000106
http://purl.obolibrary.org/obo/NBO_0000450,http://purl.obolibrary.org/obo/NBO_0000027
http://purl.obolibrary.org/obo/NBO_0000450,http://purl.obolibrary.org/obo/NBO_0000011
http://purl.obolibrary.org/obo/NBO_0000461,http://purl.obolibrary.org/obo/NBO_0000746
http://purl.obolibrary.org/obo/NBO_0000461,http://purl.obolibrary.org/obo/NBO_0000225
http://purl.obolibrary.org/obo/GO_0007631,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/GO_0007631,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/DOID_11718,http://purl.obolibrary.org/obo/DOID_302
http://purl.obolibrary.org/obo/NBO_0000619,http://purl.obolibrary.org/obo/NBO_0000293
http://purl.obolibrary.org/obo/DOID_4189,http://purl.obolibrary.org/obo/DOID_92
http://purl.obolibrary.org/obo/NBO_0000578,http://purl.obolibrary.org/obo/NBO_0000577
http://purl.obolibrary.org/obo/DOID_11037,http://purl.obolibrary.org/obo/DOID_10935
http://purl.obolibrary.org/obo/DOID_12849,http://purl.obolibrary.org/obo/DOID_0060041
http://purl.obolibrary.org/obo/BFO_0000034,http://purl.obolibrary.org/obo/BFO_0000016
http://purl.obolibrary.org/obo/DOID_12217,http://purl.obolibrary.org/obo/DOID_1307
http://purl.obolibrary.org/obo/MF_0000001,http://purl.obolibrary.org/obo/BFO_0000016
http://purl.obolibrary.org/obo/MF_0000001,http://purl.obolibrary.org/obo/MF_0000017
http://purl.obolibrary.org/obo/NBO_0000216,http://purl.obolibrary.org/obo/NBO_0000220
http://purl.obolibrary.org/obo/DOID_12400,http://purl.obolibrary.org/obo/DOID_10937
http://purl.obolibrary.org/obo/NBO_0000554,http://purl.obolibrary.org/obo/NBO_0000180
http://purl.obolibrary.org/obo/GO_0071625,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/GO_0071625,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/DOID_93,http://purl.obolibrary.org/obo/DOID_2033
http://purl.obolibrary.org/obo/DOID_4737,http://purl.obolibrary.org/obo/MFOMD_0000004
http://purl.obolibrary.org/obo/NBO_0000349,http://purl.obolibrary.org/obo/NBO_0000348
http://purl.obolibrary.org/obo/MF_0000047,http://purl.obolibrary.org/obo/MF_0000044
http://purl.obolibrary.org/obo/NBO_0000146,http://purl.obolibrary.org/obo/NBO_0000014
http://purl.obolibrary.org/obo/DOID_0050888,http://purl.obolibrary.org/obo/DOID_1059
http://purl.obolibrary.org/obo/NBO_0000124,http://purl.obolibrary.org/obo/NBO_0000122
http://purl.obolibrary.org/obo/GO_0050914,http://purl.obolibrary.org/obo/GO_0050909
http://purl.obolibrary.org/obo/NBO_0000100,http://purl.obolibrary.org/obo/NBO_0000097
http://purl.obolibrary.org/obo/GO_0002023,http://purl.obolibrary.org/obo/GO_0042755
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002379,http://purl.obolibrary.org/obo/NBO_0000152
http://purl.obolibrary.org/obo/OGMS_0000071,http://purl.obolibrary.org/obo/OGMS_0000067
http://purl.obolibrary.org/obo/NBO_0000023,http://purl.obolibrary.org/obo/NBO_0000068
http://purl.obolibrary.org/obo/NBO_0000023,http://purl.obolibrary.org/obo/NBO_0000020
http://purl.obolibrary.org/obo/NBO_0000034,http://purl.obolibrary.org/obo/NBO_0000010
http://purl.obolibrary.org/obo/NBO_0000599,http://purl.obolibrary.org/obo/NBO_0000556
http://purl.obolibrary.org/obo/DOID_11038,http://purl.obolibrary.org/obo/DOID_10935
http://purl.obolibrary.org/obo/NBO_0000070,http://purl.obolibrary.org/obo/NBO_0000002
http://purl.obolibrary.org/obo/MF_0000022,http://purl.obolibrary.org/obo/MF_0000203
http://purl.obolibrary.org/obo/NBO_0000081,http://purl.obolibrary.org/obo/NBO_0000002
http://purl.obolibrary.org/obo/NBO_0000092,http://purl.obolibrary.org/obo/NBO_0000018
http://purl.obolibrary.org/obo/NBO_0000426,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/NBO_0000437,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/DOID_12401,http://purl.obolibrary.org/obo/DOID_10937
http://purl.obolibrary.org/obo/MF_0000068,http://purl.obolibrary.org/obo/MF_0000019
http://purl.obolibrary.org/obo/MFOMD_0000108,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000057,http://purl.obolibrary.org/obo/NBO_0000027
http://purl.obolibrary.org/obo/NBO_0000068,http://purl.obolibrary.org/obo/NBO_0000001
http://purl.obolibrary.org/obo/OGMS_0000061,http://purl.obolibrary.org/obo/OGMS_0000060
http://purl.obolibrary.org/obo/NBO_0000080,http://purl.obolibrary.org/obo/NBO_0000002
http://purl.obolibrary.org/obo/NBO_0000091,http://purl.obolibrary.org/obo/NBO_0000018
http://purl.obolibrary.org/obo/NBO_0000449,http://purl.obolibrary.org/obo/NBO_0000447
http://purl.obolibrary.org/obo/MFOMD_0000119,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_0050432,http://purl.obolibrary.org/obo/DOID_0060041
http://purl.obolibrary.org/obo/DOID_591,http://purl.obolibrary.org/obo/DOID_2030
http://purl.obolibrary.org/obo/MFOMD_0000105,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/OGMS_0000081,http://purl.obolibrary.org/obo/OGMS_0000061
http://purl.obolibrary.org/obo/IAO_0000078,http://purl.obolibrary.org/obo/IAO_0000102
http://purl.obolibrary.org/obo/GO_0050913,http://purl.obolibrary.org/obo/GO_0050909
http://purl.obolibrary.org/obo/NBO_0000395,http://purl.obolibrary.org/obo/NBO_0000390
http://purl.obolibrary.org/obo/NBO_0000373,http://purl.obolibrary.org/obo/NBO_0000372
http://purl.obolibrary.org/obo/NBO_0000384,http://purl.obolibrary.org/obo/NBO_0000382
http://purl.obolibrary.org/obo/NBO_0000093,http://purl.obolibrary.org/obo/NBO_0000091
http://purl.obolibrary.org/obo/NBO_0000024,http://purl.obolibrary.org/obo/NBO_0000008
http://purl.obolibrary.org/obo/NBO_0000035,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/NBO_0000035,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/GO_0036269,http://purl.obolibrary.org/obo/GO_0007626
http://purl.obolibrary.org/obo/MFOMD_0000116,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MF_0000029,http://purl.obolibrary.org/obo/MF_0000203
http://purl.obolibrary.org/obo/NBO_0000071,http://purl.obolibrary.org/obo/NBO_0000013
http://purl.obolibrary.org/obo/NBO_0000082,http://purl.obolibrary.org/obo/NBO_0000002
http://purl.obolibrary.org/obo/GO_0007614,http://purl.obolibrary.org/obo/GO_0007613
http://purl.obolibrary.org/obo/GO_0051816,http://purl.obolibrary.org/obo/GO_0007631
http://purl.obolibrary.org/obo/NBO_0000427,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/NBO_0000438,http://purl.obolibrary.org/obo/NBO_0000390
http://purl.obolibrary.org/obo/OGMS_0000066,http://purl.obolibrary.org/obo/OGMS_0000063
http://purl.obolibrary.org/obo/DOID_10935,http://purl.obolibrary.org/obo/MFOMD_0000004
http://purl.obolibrary.org/obo/DOID_0060179,http://purl.obolibrary.org/obo/DOID_0050888
http://purl.obolibrary.org/obo/NBO_0000069,http://purl.obolibrary.org/obo/NBO_0000002
http://purl.obolibrary.org/obo/DOID_2769,http://purl.obolibrary.org/obo/DOID_0060038
http://purl.obolibrary.org/obo/NBO_0001786,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/NBO_0001786,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/MFOMD_0000038,http://purl.obolibrary.org/obo/MF_0000030
http://purl.obolibrary.org/obo/DOID_0050889,http://purl.obolibrary.org/obo/DOID_1059
http://purl.obolibrary.org/obo/NBO_0000045,http://purl.obolibrary.org/obo/NBO_0000048
http://purl.obolibrary.org/obo/DOID_4627,http://purl.obolibrary.org/obo/DOID_0060135
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002511,http://purl.obolibrary.org/obo/NBO_0000063
http://purl.obolibrary.org/obo/NBO_0000301,http://purl.obolibrary.org/obo/NBO_0000116
http://purl.obolibrary.org/obo/OGMS_0000039,http://purl.obolibrary.org/obo/BFO_0000019
http://purl.obolibrary.org/obo/NBO_0000300,http://purl.obolibrary.org/obo/NBO_0000116
http://purl.obolibrary.org/obo/NBO_0000311,http://purl.obolibrary.org/obo/NBO_0000233
http://purl.obolibrary.org/obo/GO_0072375,http://purl.obolibrary.org/obo/GO_0007613
http://purl.obolibrary.org/obo/DOID_10936,http://purl.obolibrary.org/obo/DOID_1510
http://purl.obolibrary.org/obo/OGMS_0000080,http://purl.obolibrary.org/obo/OGMS_0000061
http://purl.obolibrary.org/obo/DOID_809,http://purl.obolibrary.org/obo/DOID_302
http://purl.obolibrary.org/obo/MFOMD_0000129,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000279,http://purl.obolibrary.org/obo/NBO_0000277
http://purl.obolibrary.org/obo/MFOMD_0000107,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000750,http://purl.obolibrary.org/obo/NBO_0000001
http://purl.obolibrary.org/obo/GO_0050979,http://purl.obolibrary.org/obo/GO_0050954
http://purl.obolibrary.org/obo/GO_0050979,http://purl.obolibrary.org/obo/GO_0050958
http://purl.obolibrary.org/obo/DOID_1768,http://purl.obolibrary.org/obo/DOID_4737
http://purl.obolibrary.org/obo/GO_0001661,http://purl.obolibrary.org/obo/GO_0008306
http://purl.obolibrary.org/obo/GO_0001661,http://purl.obolibrary.org/obo/GO_0007631
http://purl.obolibrary.org/obo/NBO_0000324,http://purl.obolibrary.org/obo/NBO_0000322
http://purl.obolibrary.org/obo/GO_0007600,http://purl.obolibrary.org/obo/MF_0000019
http://purl.obolibrary.org/obo/MFOMD_0000118,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MF_0000031,http://purl.obolibrary.org/obo/MF_0000030
http://purl.obolibrary.org/obo/MF_0000031,http://purl.obolibrary.org/obo/BFO_0000020
http://purl.obolibrary.org/obo/GO_0007601,http://purl.obolibrary.org/obo/GO_0050953
http://purl.obolibrary.org/obo/DOID_11328,http://purl.obolibrary.org/obo/DOID_2468
http://purl.obolibrary.org/obo/NBO_0000230,http://purl.obolibrary.org/obo/NBO_0000003
http://purl.obolibrary.org/obo/DOID_4186,http://purl.obolibrary.org/obo/DOID_92
http://purl.obolibrary.org/obo/OGMS_0000070,http://purl.obolibrary.org/obo/OGMS_0000067
http://purl.obolibrary.org/obo/NBO_0000289,http://purl.obolibrary.org/obo/NBO_0000011
http://purl.obolibrary.org/obo/NBO_0000633,http://purl.obolibrary.org/obo/NBO_0000105
http://purl.obolibrary.org/obo/NBO_0000345,http://purl.obolibrary.org/obo/NBO_0000342
http://purl.obolibrary.org/obo/NBO_0000334,http://purl.obolibrary.org/obo/NBO_0000331
http://purl.obolibrary.org/obo/MFOMD_0000209,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000174,http://purl.obolibrary.org/obo/NBO_0000171
http://purl.obolibrary.org/obo/NBO_0000185,http://purl.obolibrary.org/obo/NBO_0000181
http://purl.obolibrary.org/obo/MF_0000052,http://purl.obolibrary.org/obo/MF_0000050
http://purl.obolibrary.org/obo/NBO_0000075,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/NBO_0000075,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/GO_0019231,http://purl.obolibrary.org/obo/GO_0019230
http://purl.obolibrary.org/obo/DOID_0050667,http://purl.obolibrary.org/obo/DOID_0050696
http://purl.obolibrary.org/obo/OGMS_0000090,http://purl.obolibrary.org/obo/OBI_0000011
http://purl.obolibrary.org/obo/MFOMD_0000025,http://purl.obolibrary.org/obo/OGMS_0000063
http://purl.obolibrary.org/obo/NBO_0000129,http://purl.obolibrary.org/obo/NBO_0000003
http://purl.obolibrary.org/obo/NBO_0000176,http://purl.obolibrary.org/obo/NBO_0000171
http://purl.obolibrary.org/obo/NBO_0000187,http://purl.obolibrary.org/obo/NBO_0000185
http://purl.obolibrary.org/obo/DOID_8619,http://purl.obolibrary.org/obo/DOID_535
http://purl.obolibrary.org/obo/NBO_0000600,http://purl.obolibrary.org/obo/NBO_0000129
http://purl.obolibrary.org/obo/NBO_0000611,http://purl.obolibrary.org/obo/NBO_0000608
http://purl.obolibrary.org/obo/NBO_0000312,http://purl.obolibrary.org/obo/NBO_0000311
http://purl.obolibrary.org/obo/NBO_0000152,http://purl.obolibrary.org/obo/NBO_0000150
http://purl.obolibrary.org/obo/DOID_4541,http://purl.obolibrary.org/obo/DOID_0060046
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002986,http://purl.obolibrary.org/obo/NBO_0001728
http://purl.obolibrary.org/obo/NBO_0000580,http://purl.obolibrary.org/obo/NBO_0000577
http://purl.obolibrary.org/obo/GO_0043050,http://purl.obolibrary.org/obo/GO_0042755
http://purl.obolibrary.org/obo/MFOMD_0000117,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MFOMD_0000076,http://purl.obolibrary.org/obo/DOID_10935
http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000015
http://purl.obolibrary.org/obo/NBO_0001824,http://purl.obolibrary.org/obo/NBO_0000064
http://purl.obolibrary.org/obo/DOID_12685,http://purl.obolibrary.org/obo/DOID_2033
http://purl.obolibrary.org/obo/MF_0000014,http://purl.obolibrary.org/obo/NBO_0000297
http://purl.obolibrary.org/obo/MFOMD_0000128,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/GO_0019232,http://purl.obolibrary.org/obo/GO_0019230
http://purl.obolibrary.org/obo/DOID_0060244,http://purl.obolibrary.org/obo/DOID_93
http://purl.obolibrary.org/obo/DOID_10919,http://purl.obolibrary.org/obo/DOID_1234
http://purl.obolibrary.org/obo/NBO_0000175,http://purl.obolibrary.org/obo/NBO_0000171
http://purl.obolibrary.org/obo/NBO_0000186,http://purl.obolibrary.org/obo/NBO_0000185
http://purl.obolibrary.org/obo/NBO_0000197,http://purl.obolibrary.org/obo/NBO_0000182
http://purl.obolibrary.org/obo/BFO_0000002,http://purl.obolibrary.org/obo/BFO_0000001
http://purl.obolibrary.org/obo/NBO_0000128,http://purl.obolibrary.org/obo/NBO_0000121
http://purl.obolibrary.org/obo/MFOMD_0000106,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/OGMS_0000077,http://purl.obolibrary.org/obo/BFO_0000040
http://purl.obolibrary.org/obo/OGMS_0000094,http://purl.obolibrary.org/obo/OGMS_0000063
http://www.geneontology.org/formats/oboInOwl#Subset,http://purl.obolibrary.org/obo/IAO_0000102
http://purl.obolibrary.org/obo/NBO_0000610,http://purl.obolibrary.org/obo/NBO_0000608
http://purl.obolibrary.org/obo/NBO_0000405,http://purl.obolibrary.org/obo/NBO_0000404
http://purl.obolibrary.org/obo/MFOMD_0000102,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000452,http://purl.obolibrary.org/obo/NBO_0000065
http://purl.obolibrary.org/obo/MFOMD_0000179,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MF_0000035,http://purl.obolibrary.org/obo/MF_0000037
http://purl.obolibrary.org/obo/behavior.owl/NBO_0003047,http://purl.obolibrary.org/obo/NBO_0001786
http://purl.obolibrary.org/obo/BFO_0000023,http://purl.obolibrary.org/obo/BFO_0000017
http://purl.obolibrary.org/obo/NBO_0000556,http://purl.obolibrary.org/obo/NBO_0000306
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002603,http://purl.obolibrary.org/obo/NBO_0001786
